Wall time,Step,Value
1561630005.9518943,10,0.7433023452758789
1561630103.134537,20,0.6762208938598633
1561630202.1825652,30,0.6334196925163269
1561630299.7653081,40,0.6124448180198669
1561630397.1077945,50,0.6043527722358704
1561630495.3373103,60,0.6136189103126526
1561630599.1727283,70,0.5801863074302673
1561630699.316511,80,0.5761176943778992
1561630800.2582412,90,0.5736122727394104
1561630926.983804,100,0.6178700923919678
1561631024.1318998,110,0.5610359311103821
1561631122.757365,120,0.5600927472114563
1561631228.8958583,130,0.5621177554130554
1561631329.7991264,140,0.6063560843467712
1561631428.728985,150,0.5630981922149658
1561631530.0762985,160,0.5584569573402405
1561631630.4549298,170,0.5540288090705872
1561631733.377569,180,0.5708299279212952
1561631832.5405164,190,0.5539516806602478
1561631954.827196,200,0.530569851398468
1561632057.5927458,210,0.553485095500946
1561632159.3866923,220,0.5353498458862305
1561632260.3989744,230,0.5396321415901184
1561632359.391875,240,0.5589097142219543
1561632462.9069464,250,0.5035543441772461
1561632561.221141,260,0.497817724943161
1561632665.386455,270,0.5036807060241699
1561632768.2811592,280,0.5117498636245728
1561632868.9518185,290,0.4804469048976898
1561632990.0644765,300,0.46672916412353516
1561633092.4508562,310,0.4719959497451782
1561633195.3837712,320,0.5089033246040344
1561633298.6055884,330,0.45909032225608826
1561633398.6452165,340,0.42659178376197815
1561633501.0468175,350,0.416018009185791
1561633604.2899065,360,0.476066917181015
1561633703.9346545,370,0.4562346637248993
1561633806.4899242,380,0.4248232841491699
1561633906.089559,390,0.46128132939338684
1561634030.8680274,400,0.3969804346561432
1561634134.4291878,410,0.3820018768310547
1561634233.6538064,420,0.5036537051200867
1561634336.893581,430,0.387509822845459
1561634437.5892158,440,0.45091477036476135
1561634539.0601737,450,0.3745167553424835
1561634644.9591334,460,0.4379976987838745
1561634744.328826,470,0.42878055572509766
1561634845.2325017,480,0.4253498613834381
1561634945.994522,490,0.4755520820617676
1561635067.4158525,500,0.35298094153404236
