Wall time,Step,Value
1560528647.6124158,10,0.769371747970581
1560528735.0293632,20,0.7573115825653076
1560528824.329121,30,0.7428851127624512
1560528911.102396,40,0.7415586709976196
1560528995.9897134,50,0.7429937124252319
1560529083.260357,60,0.7533723711967468
1560529168.8674927,70,0.7361060380935669
1560529259.1635423,80,0.7149164080619812
1560529346.500078,90,0.7183501124382019
1560529435.8278744,100,0.7186654806137085
1560529525.9553971,110,0.7110407948493958
1560529615.1433227,120,0.698034942150116
1560529708.251263,130,0.7135687470436096
1560529796.7586315,140,0.7198009490966797
1560529886.6389031,150,0.6955410242080688
1560529980.6876976,160,0.69707190990448
1560530070.8604043,170,0.6975957155227661
1560530159.69095,180,0.7121847867965698
1560530249.3844914,190,0.7108653783798218
1560530338.0361826,200,0.7094430923461914
1560530429.5618088,210,0.7138742208480835
1560530518.4473062,220,0.7026506662368774
1560530610.8215652,230,0.7085522413253784
1560530701.8993905,240,0.7043097019195557
1560530791.9848564,250,0.7073512077331543
1560530881.8106265,260,0.6756766438484192
1560530969.1443713,270,0.7200144529342651
1560531059.5450113,280,0.7072912454605103
1560531147.4512317,290,0.6923254132270813
1560531236.0319896,300,0.7201021909713745
1560531325.2516723,310,0.7102954387664795
1560531418.0082376,320,0.6911494135856628
1560531508.1471171,330,0.6978756785392761
1560531596.5861826,340,0.7142356634140015
1560531686.4218988,350,0.7058530449867249
1560531775.5747125,360,0.7018594741821289
1560531866.20558,370,0.7050794363021851
1560531956.2314944,380,0.7080711126327515
1560532044.6277156,390,0.6942691802978516
1560532136.0121186,400,0.6858965158462524
1560532227.9602177,410,0.7194299101829529
1560532318.7717192,420,0.7113357186317444
1560532408.332576,430,0.7254155874252319
1560532498.1909106,440,0.6898002624511719
1560532588.3335197,450,0.7095937728881836
1560532679.2875166,460,0.7046950459480286
1560532770.5193703,470,0.7108681797981262
1560532858.5597603,480,0.6921889185905457
1560532952.0810146,490,0.7001312971115112
1560533042.3559096,500,0.6847596764564514
