Wall time,Step,Value
1559316556.1046076,10,0.18664371967315674
1559316630.3558376,20,0.1671816110610962
1559316705.7972705,30,0.17080552875995636
1559316780.1904194,40,0.10429466515779495
1559316857.5548985,50,0.10441095381975174
1559316934.1070569,60,0.145522341132164
1559317015.4454463,70,0.11357977986335754
1559317095.599034,80,0.08081815391778946
1559317175.0820215,90,0.08025447279214859
1559317252.59324,100,0.10210151225328445
1559317328.6711905,110,0.07944043725728989
1559317405.7673297,120,0.07668297737836838
1559317487.5251563,130,0.07827410101890564
1559317563.1882446,140,0.07511986047029495
1559317641.6009893,150,0.08226408809423447
1559317718.3058941,160,0.076466403901577
1559317794.3040867,170,0.07322487235069275
1559317874.3689044,180,0.06687553972005844
1559317953.338582,190,0.07237988710403442
1559318038.4551988,200,0.07626921683549881
1559318114.229124,210,0.07064888626337051
1559318191.365935,220,0.07036412507295609
1559318269.8225503,230,0.07315376400947571
1559318347.1376874,240,0.0764881893992424
1559318425.6539674,250,0.0679684579372406
1559318502.0600574,260,0.07140818238258362
1559318584.0000348,270,0.07177545875310898
1559318661.621166,280,0.0694647952914238
1559318740.3855572,290,0.08552277088165283
1559318819.0391781,300,0.07218998670578003
1559318894.3087304,310,0.08425455540418625
1559318970.1271393,320,0.06221562623977661
1559319049.47465,330,0.08304688334465027
1559319128.5864258,340,0.06565508246421814
1559319207.4567683,350,0.07396981120109558
1559319284.6515193,360,0.06294085830450058
1559319364.0848012,370,0.06878549605607986
1559319442.366375,380,0.05867130681872368
1559319521.6894882,390,0.07448729872703552
1559319596.314494,400,0.062865249812603
1559319681.7842894,410,0.06853311508893967
1559319758.9027174,420,0.07674124836921692
1559319836.6324394,430,0.07219884544610977
1559319913.4652803,440,0.07699749618768692
1559319992.066103,450,0.05825486779212952
1559320068.6830964,460,0.0777958333492279
1559320150.1123497,470,0.05843425914645195
1559320226.5976162,480,0.06215847656130791
1559320302.5187545,490,0.05913184955716133
1559320381.7647932,500,0.06721524149179459
