Wall time,Step,Value
1561724032.0794468,10,0.32282713055610657
1561724130.5540807,20,0.3313412070274353
1561724243.534492,30,0.2982460558414459
1561724358.6206949,40,0.27087315917015076
1561724474.0458753,50,0.26559457182884216
1561724583.4441123,60,0.22566621005535126
1561724700.521893,70,0.2422073632478714
1561724815.929914,80,0.21114027500152588
1561724930.6790373,90,0.2083626538515091
1561725045.6161644,100,0.21692220866680145
1561725155.657304,110,0.22428733110427856
1561725269.243238,120,0.2155979871749878
1561725387.1402814,130,0.2073371857404709
1561725499.4727676,140,0.25740692019462585
1561725617.0251892,150,0.20397567749023438
1561725731.424721,160,0.19803382456302643
1561725843.7919216,170,0.196255162358284
1561725956.5743086,180,0.17426447570323944
1561726072.247048,190,0.17672252655029297
1561726195.1162138,200,0.18852628767490387
1561726304.2075458,210,0.2186669260263443
1561726418.7280753,220,0.23793499171733856
1561726532.9520023,230,0.23345398902893066
1561726649.117783,240,0.20659632980823517
1561726766.8629673,250,0.16480021178722382
1561726878.51956,260,0.18557246029376984
1561726997.808334,270,0.22282318770885468
1561727114.4224687,280,0.18746905028820038
1561727229.5214717,290,0.21572823822498322
1561727342.7318406,300,0.20211219787597656
1561727457.5488656,310,0.16095678508281708
1561727571.9410856,320,0.16578985750675201
1561727687.5420063,330,0.19211530685424805
1561727802.7431283,340,0.18382199108600616
1561727914.2812889,350,0.20792488753795624
1561728030.9300313,360,0.1768057495355606
1561728144.0456173,370,0.19449549913406372
1561728259.9589593,380,0.1818888634443283
1561728371.8432732,390,0.23116345703601837
1561728488.28371,400,0.1997632533311844
1561728606.6019332,410,0.18679748475551605
1561728719.1048229,420,0.16126355528831482
1561728835.5171907,430,0.17129617929458618
1561728947.5827703,440,0.1936102956533432
1561729064.4914362,450,0.19575941562652588
1561729174.4799643,460,0.17783097922801971
1561729292.9954214,470,0.15474063158035278
1561729406.0734181,480,0.18840289115905762
1561729519.3145137,490,0.1758745163679123
1561729641.125569,500,0.15897886455059052
