Wall time,Step,Value
1566224884.0317361,10,0.6690280437469482
1566224968.2148438,20,0.6194003820419312
1566225055.8014956,30,0.5781193971633911
1566225141.2953525,40,0.5507673025131226
1566225228.6347106,50,0.5470188856124878
1566225315.3181326,60,0.5087679624557495
1566225393.8697047,70,0.4786166548728943
1566225480.7080905,80,0.5293136239051819
1566225566.4344866,90,0.4374231696128845
1566225654.509683,100,0.4984400272369385
1566225735.2375534,110,0.4970167279243469
1566225819.336027,120,0.4276805818080902
1566225903.8492823,130,0.4200199246406555
1566225986.9970129,140,0.39416903257369995
1566226069.1220028,150,0.3631797730922699
1566226154.8175652,160,0.3450332581996918
1566226241.2860897,170,0.3662174940109253
1566226325.8557467,180,0.32331064343452454
1566226409.223864,190,0.3037043809890747
1566226493.8763049,200,0.3735526502132416
1566226577.1105838,210,0.34506961703300476
1566226661.3841746,220,0.33878093957901
1566226744.5426884,230,0.27985653281211853
1566226831.3271587,240,0.3826717436313629
1566226918.0119457,250,0.3357914984226227
1566227000.8321636,260,0.27641624212265015
1566227085.0739,270,0.3094387650489807
1566227167.4663033,280,0.2861763834953308
1566227250.2280707,290,0.2707103192806244
1566227335.0514097,300,0.3316900134086609
1566227415.395818,310,0.2589094638824463
1566227499.8100147,320,0.27735674381256104
1566227585.8893774,330,0.2772306799888611
1566227668.6930282,340,0.28862103819847107
1566227751.8456995,350,0.2676776945590973
1566227833.6262012,360,0.27875977754592896
1566227916.5066168,370,0.289442241191864
1566228000.7740793,380,0.24160592257976532
1566228082.8684192,390,0.269370973110199
1566228167.9340854,400,0.2563120424747467
1566228251.000194,410,0.3186643719673157
1566228333.7973437,420,0.26099300384521484
1566228418.1226847,430,0.35061320662498474
1566228499.7596982,440,0.22749993205070496
1566228584.3558443,450,0.26027360558509827
1566228665.8012154,460,0.36639004945755005
1566228748.5828702,470,0.2830100953578949
1566228830.6426444,480,0.3096173405647278
1566228916.1149433,490,0.30546045303344727
1566229002.871226,500,0.2778765559196472
