Wall time,Step,Value
1561049724.8422713,10,0.6326498985290527
1561049820.6083903,20,0.5803390145301819
1561049920.8106828,30,0.5787522196769714
1561050016.2143888,40,0.5717807412147522
1561050116.0082376,50,0.5353402495384216
1561050217.3294177,60,0.5382290482521057
1561050322.8244424,70,0.4561784267425537
1561050423.4704692,80,0.46343013644218445
1561050524.644342,90,0.42603182792663574
1561050632.2403958,100,0.4517284333705902
1561050729.708899,110,0.4849609434604645
1561050832.1628938,120,0.4003686010837555
1561050936.876594,130,0.38534197211265564
1561051037.8940399,140,0.39620351791381836
1561051143.0940967,150,0.3509242832660675
1561051244.6972873,160,0.3370791971683502
1561051348.3574908,170,0.3255263864994049
1561051448.6897519,180,0.3868718147277832
1561051552.824924,190,0.325513631105423
1561051659.1622844,200,0.35743948817253113
1561051757.4557192,210,0.3131982982158661
1561051858.9325855,220,0.41256794333457947
1561051962.5415788,230,0.3711336553096771
1561052066.9348843,240,0.4276668131351471
1561052169.2506678,250,0.3522961139678955
1561052270.7358737,260,0.38335004448890686
1561052374.9216347,270,0.2912253141403198
1561052477.8449347,280,0.3072585165500641
1561052578.114936,290,0.3003402054309845
1561052683.0976315,300,0.2735743522644043
1561052783.215662,310,0.3317767381668091
1561052887.2192066,320,0.31283584237098694
1561052987.45742,330,0.27502939105033875
1561053092.4454896,340,0.29413530230522156
1561053197.19017,350,0.3112947642803192
1561053295.9474027,360,0.3236960172653198
1561053398.6570568,370,0.3375217616558075
1561053501.9220746,380,0.359224408864975
1561053602.1314228,390,0.3396075665950775
1561053704.40079,400,0.2804269790649414
1561053809.8654952,410,0.2657398283481598
1561053910.1681042,420,0.2780589163303375
1561054014.2209597,430,0.29062512516975403
1561054117.6108174,440,0.31818675994873047
1561054221.442573,450,0.34428420662879944
1561054321.8263066,460,0.3503967225551605
1561054427.6046312,470,0.3087465465068817
1561054529.8111122,480,0.30362728238105774
1561054630.5984876,490,0.28290268778800964
1561054735.1308446,500,0.26068857312202454
