Wall time,Step,Value
1566346128.6909482,10,0.744110643863678
1566346227.117793,20,0.7496476769447327
1566346330.9105515,30,0.7009625434875488
1566346431.9232545,40,0.7187910079956055
1566346533.4446404,50,0.7343232035636902
1566346631.930167,60,0.6789585947990417
1566346732.4399393,70,0.7114502787590027
1566346834.4125395,80,0.7210696339607239
1566346934.1652288,90,0.7257058024406433
1566347034.7347443,100,0.7118431925773621
1566347135.0731833,110,0.7247619032859802
1566347234.6250246,120,0.7072117924690247
1566347332.694079,130,0.705852210521698
1566347432.6669397,140,0.7192829251289368
1566347531.8106782,150,0.6905005574226379
1566347631.896747,160,0.7240147590637207
1566347731.2551582,170,0.7486057281494141
1566347829.8631675,180,0.6973451972007751
1566347928.8981564,190,0.7416276335716248
1566348026.9184,200,0.7229745388031006
1566348129.7480726,210,0.6825017929077148
1566348228.363081,220,0.6981616020202637
1566348329.238082,230,0.7101435661315918
1566348428.938153,240,0.7160918712615967
1566348529.0197725,250,0.7052790522575378
1566348626.4706557,260,0.7533393502235413
1566348728.1335695,270,0.7202950119972229
1566348829.104359,280,0.7352457642555237
1566348927.9510105,290,0.7206979393959045
1566349027.668853,300,0.6998911499977112
1566349128.6001968,310,0.718106746673584
1566349228.3503757,320,0.7274307608604431
1566349326.8741217,330,0.7105371356010437
1566349426.4065022,340,0.7182170748710632
1566349527.5947948,350,0.6928175091743469
1566349628.0321646,360,0.7168263792991638
1566349727.507694,370,0.7360868453979492
1566349827.5046668,380,0.7212271094322205
1566349926.448497,390,0.6825235486030579
1566350021.3442888,400,0.6971094012260437
1566350123.4361756,410,0.72993403673172
1566350224.0243404,420,0.7118272185325623
1566350325.8099594,430,0.6959891319274902
1566350426.2834704,440,0.6980975270271301
1566350525.3982966,450,0.70796138048172
1566350624.7943032,460,0.7268087267875671
1566350723.1863112,470,0.7015345692634583
1566350823.653076,480,0.7074471116065979
1566350923.1490738,490,0.7199327945709229
1566351023.5995762,500,0.6971039175987244
