Wall time,Step,Value
1566822569.629326,10,0.7353899478912354
1566822660.3472607,20,0.7047373652458191
1566822753.531622,30,0.683573305606842
1566822841.759786,40,0.6882616877555847
1566822928.4113662,50,0.6686511039733887
1566823014.5503602,60,0.6733644008636475
1566823096.4915493,70,0.6851784586906433
1566823189.1951146,80,0.6824463605880737
1566823275.262989,90,0.6798590421676636
1566823363.5301504,100,0.6641179919242859
1566823448.6255648,110,0.6999179124832153
1566823534.3188577,120,0.6661544442176819
1566823621.4845529,130,0.6747268438339233
1566823708.1248653,140,0.6650458574295044
1566823792.204469,150,0.6628039479255676
1566823882.249613,160,0.6730208396911621
1566823968.7934322,170,0.6526715159416199
1566824056.0797746,180,0.668028712272644
1566824142.0449429,190,0.653445839881897
1566824230.3473933,200,0.6615599989891052
1566824317.4942298,210,0.6614512205123901
1566824406.0449262,220,0.6504589319229126
1566824490.972672,230,0.6747323870658875
1566824581.3973153,240,0.6540383100509644
1566824672.9806354,250,0.6546036601066589
1566824759.319654,260,0.6469563841819763
1566824846.3492885,270,0.6611195802688599
1566824933.4464293,280,0.6473051309585571
1566825019.2221487,290,0.6482776403427124
1566825106.9172156,300,0.6398676633834839
1566825191.0087214,310,0.6545583009719849
1566825280.0145743,320,0.6579924821853638
1566825367.3949378,330,0.6475836038589478
1566825453.3357224,340,0.6298549771308899
1566825540.017953,350,0.639422595500946
1566825625.9012728,360,0.649814784526825
1566825712.6067822,370,0.6571919322013855
1566825799.8878968,380,0.6421206593513489
1566825885.2006679,390,0.6287580728530884
1566825972.9572482,400,0.6416559219360352
1566826058.8124976,410,0.6454606056213379
1566826144.5427032,420,0.6701968908309937
1566826231.6338294,430,0.6463567018508911
1566826317.9048896,440,0.644891083240509
1566826404.9707375,450,0.6394000053405762
1566826490.498553,460,0.636558473110199
1566826576.9130154,470,0.6325649619102478
1566826663.8924415,480,0.6260785460472107
1566826754.1586273,490,0.6428664326667786
1566826843.4264765,500,0.646158754825592
