Wall time,Step,Value
1565881343.336599,10,0.6931783556938171
1565881449.9829984,20,0.623117983341217
1565881557.210329,30,0.60642009973526
1565881659.734365,40,0.6353464722633362
1565881763.5901706,50,0.5565338730812073
1565881865.5665617,60,0.534353494644165
1565881968.9342375,70,0.5058162212371826
1565882071.761117,80,0.5305505394935608
1565882174.4015727,90,0.44308701157569885
1565882278.5832255,100,0.417372465133667
1565882380.2137523,110,0.490180641412735
1565882482.4259853,120,0.5586275458335876
1565882586.906435,130,0.5077672600746155
1565882689.8537822,140,0.4408005177974701
1565882794.5587256,150,0.40601930022239685
1565882896.0721915,160,0.45745623111724854
1565882999.9223619,170,0.45550957322120667
1565883102.926793,180,0.39374038577079773
1565883205.7247274,190,0.38073208928108215
1565883308.6638517,200,0.3987290561199188
1565883412.3314643,210,0.39134860038757324
1565883514.3615773,220,0.3955543041229248
1565883617.303331,230,0.3865688145160675
1565883720.180243,240,0.41610074043273926
1565883823.8186927,250,0.3477608263492584
1565883924.2283792,260,0.3939744234085083
1565884028.7587504,270,0.4054376780986786
1565884131.4220557,280,0.3793999254703522
1565884234.9903224,290,0.3915967047214508
1565884338.2714312,300,0.39554286003112793
1565884440.3637815,310,0.4662041664123535
1565884542.993571,320,0.33689388632774353
1565884644.7565837,330,0.332187294960022
1565884749.0863564,340,0.41457831859588623
1565884852.5558968,350,0.3697021007537842
1565884954.773221,360,0.3289951980113983
1565885057.6411076,370,0.3002578318119049
1565885160.876791,380,0.3545309007167816
1565885262.8359165,390,0.38504764437675476
1565885365.3060641,400,0.3818974196910858
1565885469.8469267,410,0.31828758120536804
1565885572.2307255,420,0.3092271387577057
1565885676.6693783,430,0.3470350503921509
1565885778.6043022,440,0.34192028641700745
1565885882.890511,450,0.3287598490715027
1565885985.1373014,460,0.2891077399253845
1565886087.9749608,470,0.3423548638820648
1565886190.728632,480,0.3264164626598358
1565886292.2001965,490,0.38598883152008057
1565886396.7775555,500,0.33031484484672546
