Wall time,Step,Value
1562707830.571611,10,0.3564094603061676
1562707927.2947574,20,0.3216874301433563
1562708042.0443208,30,0.30266526341438293
1562708152.0261853,40,0.26256680488586426
1562708269.8539302,50,0.26787295937538147
1562708382.3127646,60,0.25375935435295105
1562708500.1752198,70,0.23010118305683136
1562708613.139475,80,0.21107721328735352
1562708723.5618494,90,0.2398809790611267
1562708841.2308376,100,0.21396251022815704
1562708951.9967873,110,0.18882757425308228
1562709065.9566066,120,0.23384034633636475
1562709183.075315,130,0.20693640410900116
1562709297.6254501,140,0.20083387196063995
1562709410.4959354,150,0.20022554695606232
1562709525.0110047,160,0.1773873120546341
1562709641.814185,170,0.2588634192943573
1562709753.5379536,180,0.2056148797273636
1562709868.8634222,190,0.19965876638889313
1562709985.2822945,200,0.24057769775390625
1562710099.5972974,210,0.16575321555137634
1562710210.840904,220,0.20711033046245575
1562710324.7268398,230,0.1947149783372879
1562710436.548556,240,0.15497414767742157
1562710549.912758,250,0.16148391366004944
1562710666.9373298,260,0.14062073826789856
1562710779.9553275,270,0.1610465794801712
1562710897.5868716,280,0.16199180483818054
1562711013.379989,290,0.15383516252040863
1562711124.792776,300,0.19824087619781494
1562711234.6854374,310,0.18144972622394562
1562711346.404685,320,0.17524278163909912
1562711462.0995035,330,0.14942172169685364
1562711580.1408057,340,0.17202328145503998
1562711691.3519762,350,0.14212964475154877
1562711805.8551385,360,0.17791597545146942
1562711919.4483776,370,0.1659114509820938
1562712029.396495,380,0.14055366814136505
1562712144.4628813,390,0.13717633485794067
1562712255.3756819,400,0.2009962797164917
1562712375.1655073,410,0.16039910912513733
1562712488.6138375,420,0.16117022931575775
1562712600.572761,430,0.1432388573884964
1562712713.481303,440,0.15396691858768463
1562712828.572035,450,0.195390984416008
1562712941.917206,460,0.16744916141033173
1562713055.5777605,470,0.1778169721364975
1562713168.7203307,480,0.14975205063819885
1562713280.8431168,490,0.18846704065799713
1562713394.609551,500,0.18561649322509766
