Wall time,Step,Value
1560353109.193372,10,0.8108294606208801
1560353179.5007844,20,0.8104717135429382
1560353264.6263275,30,0.8109666705131531
1560353345.5691917,40,0.8108232617378235
1560353431.3878167,50,0.8096837997436523
1560353513.363827,60,0.8101638555526733
1560353595.9662652,70,0.8103033304214478
1560353681.3559334,80,0.8104952573776245
1560353764.1422968,90,0.8116505742073059
1560353850.4241958,100,0.8101464509963989
1560353930.844718,110,0.8097479939460754
1560354013.0669968,120,0.8093380928039551
1560354098.4664953,130,0.8103950619697571
1560354181.7469723,140,0.8099998235702515
1560354269.4998338,150,0.810760498046875
1560354350.968274,160,0.8110634088516235
1560354435.3204963,170,0.8103788495063782
1560354516.6911833,180,0.8109585046768188
1560354603.2342818,190,0.8104702830314636
1560354687.951089,200,0.8100973963737488
1560354769.0492234,210,0.8110307455062866
1560354852.4927247,220,0.8103824853897095
1560354935.7239192,230,0.8105835914611816
1560355022.3440807,240,0.8104337453842163
1560355108.229793,250,0.8114486932754517
1560355188.3861818,260,0.8101391792297363
1560355272.6368394,270,0.811643123626709
1560355357.8708267,280,0.8110970258712769
1560355440.7834892,290,0.8103002309799194
1560355526.1339986,300,0.8104385137557983
1560355607.6137419,310,0.8094781041145325
1560355695.2577975,320,0.8107849359512329
1560355778.1666,330,0.8108302354812622
1560355859.9507809,340,0.8096802830696106
1560355945.638271,350,0.8110309839248657
1560356026.2529879,360,0.8103412389755249
1560356114.1384096,370,0.8101382255554199
1560356196.017497,380,0.8100475072860718
1560356279.54189,390,0.8101311922073364
1560356366.4254632,400,0.8112521171569824
1560356447.019877,410,0.8113806843757629
1560356530.438192,420,0.8103854060173035
1560356614.4763012,430,0.8102553486824036
1560356697.85297,440,0.8108713030815125
1560356783.127949,450,0.8101762533187866
1560356862.2967613,460,0.8104087710380554
1560356945.2309976,470,0.8116719126701355
1560357027.2126396,480,0.8111478090286255
1560357113.983371,490,0.810444176197052
1560357202.8881602,500,0.810900092124939
