Wall time,Step,Value
1566836306.6688519,10,0.6588701009750366
1566836391.9810717,20,0.6701380014419556
1566836480.324621,30,0.6179235577583313
1566836564.8245583,40,0.5780648589134216
1566836652.1314309,50,0.5907591581344604
1566836735.9953842,60,0.5102086067199707
1566836816.2372303,70,0.39799121022224426
1566836902.1000988,80,0.4501224458217621
1566836987.4183118,90,0.49982959032058716
1566837072.4997823,100,0.5040866136550903
1566837154.2855408,110,0.4823233485221863
1566837236.5314827,120,0.49734848737716675
1566837319.5992494,130,0.3797631859779358
1566837401.8230526,140,0.45163053274154663
1566837481.7244837,150,0.3581319749355316
1566837568.3843725,160,0.3770063519477844
1566837652.0261674,170,0.39247918128967285
1566837737.64219,180,0.3753669261932373
1566837821.5015635,190,0.3275352716445923
1566837905.732658,200,0.33686739206314087
1566837988.9049256,210,0.37856078147888184
1566838071.1698766,220,0.33729928731918335
1566838153.9592755,230,0.2623148262500763
1566838237.9287612,240,0.28848016262054443
1566838325.9025557,250,0.3018788695335388
1566838411.2854013,260,0.37983080744743347
1566838492.9282482,270,0.28913071751594543
1566838576.502435,280,0.3417089581489563
1566838658.1610577,290,0.2860027253627777
1566838742.5570936,300,0.3601706624031067
1566838822.545703,310,0.2683524489402771
1566838905.47399,320,0.2868901491165161
1566838991.5938919,330,0.2897363007068634
1566839073.0085526,340,0.2966797649860382
1566839157.5488725,350,0.28373557329177856
1566839238.5129206,360,0.3190131187438965
1566839319.8388247,370,0.23441390693187714
1566839402.8353357,380,0.2583067715167999
1566839485.1811614,390,0.22824439406394958
1566839568.760773,400,0.2741111218929291
1566839651.416248,410,0.262309730052948
1566839733.8288343,420,0.2323339879512787
1566839816.5797575,430,0.23873162269592285
1566839898.425069,440,0.24730877578258514
1566839981.4369955,450,0.24323177337646484
1566840063.1356215,460,0.2528804838657379
1566840145.2727485,470,0.2327054738998413
1566840224.8564637,480,0.25551271438598633
1566840309.0663874,490,0.2340925931930542
1566840395.2719183,500,0.2511342167854309
