Wall time,Step,Value
1560768624.1860023,10,0.7408860325813293
1560768728.4718108,20,0.6995537281036377
1560768838.1930468,30,0.7225282788276672
1560768942.912233,40,0.6901894211769104
1560769049.7735524,50,0.7116060853004456
1560769150.4637938,60,0.6758508086204529
1560769255.1548681,70,0.682360827922821
1560769363.9018033,80,0.6902132630348206
1560769469.8997827,90,0.6790642142295837
1560769577.220786,100,0.6932809948921204
1560769681.5781338,110,0.6609488129615784
1560769788.0790973,120,0.6683416366577148
1560769895.0953078,130,0.6703649163246155
1560769999.9989302,140,0.6867772936820984
1560770107.942636,150,0.6745684146881104
1560770213.721428,160,0.6805365085601807
1560770318.7211845,170,0.6612982153892517
1560770427.6657655,180,0.677081823348999
1560770533.731004,190,0.6779108047485352
1560770639.4522145,200,0.6412217617034912
1560770744.4642882,210,0.6560669541358948
1560770849.9454727,220,0.6587743163108826
1560770958.5179603,230,0.6453462243080139
1560771064.0455568,240,0.6574220061302185
1560771173.044316,250,0.6651662588119507
1560771277.9739988,260,0.6441934704780579
1560771383.3995092,270,0.6455057263374329
1560771491.500021,280,0.6460439562797546
1560771596.3352797,290,0.6775650978088379
1560771706.3598914,300,0.6391640305519104
1560771814.001053,310,0.6558865308761597
1560771918.8655748,320,0.650977373123169
1560772027.2106028,330,0.6305251717567444
1560772133.1014612,340,0.6483944654464722
1560772239.8326702,350,0.6292278170585632
1560772346.839774,360,0.6329215168952942
1560772453.314076,370,0.641213059425354
1560772560.9648867,380,0.6357414722442627
1560772667.2245944,390,0.6504803895950317
1560772774.0816896,400,0.6351050138473511
1560772880.234397,410,0.5328488349914551
1560772985.9029102,420,0.6013047099113464
1560773092.7130005,430,0.5407090783119202
1560773198.7104979,440,0.5324586033821106
1560773307.3343558,450,0.532985270023346
1560773413.50658,460,0.535559356212616
1560773516.8774521,470,0.5921197533607483
1560773624.1416006,480,0.5279996991157532
1560773729.6484618,490,0.4962623119354248
1560773836.8923824,500,0.4902844727039337
