Wall time,Step,Value
1566351724.480767,10,0.7705038189888
1566351824.7036185,20,0.7327353954315186
1566351929.1674237,30,0.7291171550750732
1566352030.307343,40,0.7373320460319519
1566352131.0949664,50,0.7108072638511658
1566352232.5640137,60,0.7042436599731445
1566352332.6373222,70,0.7260505557060242
1566352431.5002663,80,0.7018010020256042
1566352530.4174383,90,0.7148775458335876
1566352629.8971052,100,0.7075570225715637
1566352729.5839007,110,0.6903969645500183
1566352829.3672113,120,0.6957213282585144
1566352928.6621263,130,0.7051105499267578
1566353029.5136755,140,0.6993253827095032
1566353128.1496804,150,0.7146989703178406
1566353228.6640499,160,0.685826301574707
1566353327.5980084,170,0.6846539378166199
1566353427.8644302,180,0.7017208933830261
1566353527.1156468,190,0.6978416442871094
1566353624.2307131,200,0.7102158665657043
1566353728.3996365,210,0.6927667260169983
1566353828.3542972,220,0.6801634430885315
1566353928.81255,230,0.7206535339355469
1566354028.6405036,240,0.6802963614463806
1566354127.241855,250,0.6989443302154541
1566354226.2048798,260,0.694739043712616
1566354327.8181775,270,0.6794388890266418
1566354427.9509687,280,0.6664974689483643
1566354526.086378,290,0.6738455295562744
1566354625.8798416,300,0.6917770504951477
1566354726.715674,310,0.6820746064186096
1566354825.447153,320,0.6783716678619385
1566354922.7641118,330,0.6847782731056213
1566355024.8210206,340,0.6910793781280518
1566355122.4363625,350,0.6812497973442078
1566355224.1611896,360,0.6884581446647644
1566355323.5413113,370,0.6792363524436951
1566355422.8178973,380,0.687234103679657
1566355521.7083392,390,0.7038920521736145
1566355617.5074513,400,0.6858814358711243
1566355722.2949789,410,0.6785622239112854
1566355821.354354,420,0.67372065782547
1566355921.6705866,430,0.6905457377433777
1566356021.119115,440,0.7068732380867004
1566356120.2342346,450,0.6865779757499695
1566356221.0857801,460,0.6966071724891663
1566356318.3883188,470,0.6816890239715576
1566356419.34202,480,0.6860496401786804
1566356518.7244968,490,0.6805367469787598
1566356617.18184,500,0.6798928380012512
