Wall time,Step,Value
1561116041.428063,10,0.6694951057434082
1561116123.071136,20,0.6393367648124695
1561116208.4470565,30,0.5901964902877808
1561116289.8162768,40,0.610329806804657
1561116374.193755,50,0.5971094369888306
1561116458.9974306,60,0.5821822881698608
1561116546.694484,70,0.4863956570625305
1561116635.3692217,80,0.5039223432540894
1561116720.812926,90,0.4945846498012543
1561116808.7387612,100,0.40194830298423767
1561116893.9476056,110,0.36327630281448364
1561116980.537842,120,0.44103479385375977
1561117066.643805,130,0.39901334047317505
1561117152.9172475,140,0.42602819204330444
1561117238.9150307,150,0.40470924973487854
1561117327.4837072,160,0.4013248383998871
1561117414.6523428,170,0.3543406128883362
1561117499.769704,180,0.4246676564216614
1561117585.2959933,190,0.3349371552467346
1561117675.656055,200,0.36629706621170044
1561117759.6016982,210,0.44361287355422974
1561117844.4522767,220,0.3213183283805847
1561117932.5953267,230,0.33179745078086853
1561118019.1877515,240,0.3644702732563019
1561118108.7037532,250,0.2931753098964691
1561118192.618715,260,0.3519500195980072
1561118279.723662,270,0.28064432740211487
1561118366.7046573,280,0.3439432978630066
1561118451.8818107,290,0.28396472334861755
1561118540.26996,300,0.29039308428764343
1561118624.4813654,310,0.3699553608894348
1561118714.4723663,320,0.2979027330875397
1561118801.4569285,330,0.2976466119289398
1561118885.2611163,340,0.3248700499534607
1561118974.7995937,350,0.3876347541809082
1561119059.698592,360,0.34077727794647217
1561119145.6767275,370,0.32599109411239624
1561119232.5871227,380,0.3121124804019928
1561119317.5886412,390,0.2932196259498596
1561119408.002707,400,0.3169601261615753
1561119493.811539,410,0.33624592423439026
1561119581.7895768,420,0.31665459275245667
1561119667.7847772,430,0.24416646361351013
1561119755.436914,440,0.2834194302558899
1561119842.5093172,450,0.26325520873069763
1561119926.75136,460,0.27433109283447266
1561120013.6594214,470,0.2669408917427063
1561120098.0506058,480,0.24790921807289124
1561120190.2140353,490,0.3388858735561371
1561120278.0515058,500,0.3185366988182068
