Wall time,Step,Value
1559657877.9987464,10,0.41501152515411377
1559657978.3674548,20,0.36591866612434387
1559658091.1020715,30,0.33460545539855957
1559658205.936912,40,0.28734290599823
1559658323.0705028,50,0.2195734828710556
1559658434.5295107,60,0.23240645229816437
1559658552.3219595,70,0.14805196225643158
1559658664.4786723,80,0.14646632969379425
1559658775.796538,90,0.1874503493309021
1559658898.806917,100,0.1999204158782959
1559659023.2539442,110,0.14000071585178375
1559659133.5854814,120,0.12649892270565033
1559659254.0377808,130,0.12100071460008621
1559659366.1016693,140,0.13094668090343475
1559659487.5106914,150,0.11601083725690842
1559659660.5353377,160,0.12641043961048126
1559659773.4219432,170,0.14958049356937408
1559659886.321633,180,0.09212424606084824
1559659998.2674475,190,0.11044225841760635
1559660119.2264514,200,0.0807819738984108
1559660230.8281784,210,0.09652506560087204
1559660343.8709037,220,0.08695784211158752
1559660457.8716397,230,0.0922001525759697
1559660570.4578166,240,0.09130070358514786
1559660686.3350918,250,0.11919999867677689
1559660800.910358,260,0.0916435495018959
1559660915.1486473,270,0.08406668156385422
1559661028.0165286,280,0.09211310744285583
1559661141.3262305,290,0.08298458904027939
1559661257.3003283,300,0.07255765050649643
1559661368.4790025,310,0.09352141618728638
1559661483.1844645,320,0.09910190105438232
1559661595.689878,330,0.08220106363296509
1559661713.6127412,340,0.08549592643976212
1559661831.1797144,350,0.07469207048416138
1559661941.0111353,360,0.08023962378501892
1559662054.4153807,370,0.07512179017066956
1559662166.463148,380,0.08277245610952377
1559662283.3002446,390,0.07464931160211563
1559662389.7324572,400,0.09683271497488022
1559662513.908929,410,0.0788925513625145
1559662629.0140674,420,0.10196136683225632
1559662741.022053,430,0.074470154941082
1559662853.38946,440,0.1338128298521042
1559662967.6893978,450,0.07453295588493347
1559663079.4030933,460,0.07890632003545761
1559663192.821371,470,0.10430639982223511
1559663308.2041621,480,0.0763339102268219
1559663419.5723603,490,0.08379510045051575
1559663540.6703064,500,0.07647717744112015
