Wall time,Step,Value
1562580248.2863355,10,0.2221156805753708
1562580348.4712958,20,0.16668105125427246
1562580463.9287782,30,0.1882745623588562
1562580580.6950219,40,0.15475347638130188
1562580696.4921556,50,0.1898394376039505
1562580809.939403,60,0.24016888439655304
1562580925.0384688,70,0.1619618535041809
1562581042.482579,80,0.1482173055410385
1562581155.7906282,90,0.22123293578624725
1562581270.7012937,100,0.15067021548748016
1562581386.2187226,110,0.1404200941324234
1562581500.8383262,120,0.16128626465797424
1562581620.3789477,130,0.15643054246902466
1562581735.324771,140,0.14756245911121368
1562581850.3689363,150,0.1796349734067917
1562581965.1021857,160,0.1174539104104042
1562582083.16832,170,0.1267063468694687
1562582197.1247764,180,0.12000790238380432
1562582309.8641367,190,0.10637176781892776
1562582431.694195,200,0.12482579797506332
1562582540.970036,210,0.10742223262786865
1562582655.488055,220,0.10260143131017685
1562582768.7898443,230,0.10690969973802567
1562582883.6776652,240,0.09778112918138504
1562583001.8224862,250,0.09972098469734192
1562583115.4443235,260,0.14914068579673767
1562583232.070761,270,0.08812177181243896
1562583345.651972,280,0.10132721811532974
1562583460.851986,290,0.10387608408927917
1562583575.9598815,300,0.1078561320900917
1562583694.1571927,310,0.10142741352319717
1562583806.7887676,320,0.08704083412885666
1562583918.972586,330,0.07868298888206482
1562584038.9034219,340,0.09164020419120789
1562584156.0549724,350,0.08416072279214859
1562584269.035694,360,0.07967007160186768
1562584383.0247588,370,0.08708611130714417
1562584496.4084518,380,0.08202151209115982
1562584609.6772676,390,0.08019504696130753
1562584723.0207705,400,0.09407398104667664
1562584844.674921,410,0.08922851085662842
1562584959.9153538,420,0.07333040237426758
1562585074.5017242,430,0.07506249099969864
1562585188.3677962,440,0.08285460621118546
1562585305.3570533,450,0.07852257043123245
1562585419.1228507,460,0.08041612058877945
1562585534.7028868,470,0.08141106367111206
1562585650.424205,480,0.08781691640615463
1562585766.1766438,490,0.0973687693476677
1562585882.3737218,500,0.08472272008657455
