Wall time,Step,Value
1564475238.5580025,10,0.33084988594055176
1564475342.269516,20,0.3589698076248169
1564475458.3215432,30,0.32905715703964233
1564475574.200448,40,0.31217074394226074
1564475687.6996207,50,0.3441988527774811
1564475804.0027127,60,0.32609841227531433
1564475923.4522738,70,0.35081544518470764
1564476040.9933004,80,0.3277900516986847
1564476156.452894,90,0.3214593231678009
1564476272.673566,100,0.3386784493923187
1564476388.6130936,110,0.32190585136413574
1564476504.0901248,120,0.3596062958240509
1564476626.849431,130,0.33587971329689026
1564476743.135944,140,0.3377474844455719
1564476857.8728793,150,0.3390748202800751
1564476975.4787827,160,0.32004737854003906
1564477089.1062467,170,0.3048829734325409
1564477205.8425934,180,0.3373499810695648
1564477321.8579667,190,0.33660373091697693
1564477444.59519,200,0.32094165682792664
1564477559.6742394,210,0.32888418436050415
1564477672.935891,220,0.3427788317203522
1564477793.1832206,230,0.3196276128292084
1564477909.6118846,240,0.31842270493507385
1564478026.255048,250,0.3178666830062866
1564478138.711643,260,0.3298756182193756
1564478256.768881,270,0.33367040753364563
1564478375.8223665,280,0.3055068254470825
1564478493.2434056,290,0.3081052899360657
1564478608.296275,300,0.3258965313434601
1564478723.6445537,310,0.3207385540008545
1564478838.4028816,320,0.3307042717933655
1564478955.4663994,330,0.3152875602245331
1564479077.2692747,340,0.3276594579219818
1564479192.6439457,350,0.30227765440940857
1564479312.0710654,360,0.30604836344718933
1564479427.7570658,370,0.34230828285217285
1564479545.9791105,380,0.33185598254203796
1564479659.3803031,390,0.31519702076911926
1564479772.8337705,400,0.31096312403678894
1564479897.0540679,410,0.319393128156662
1564480013.6084309,420,0.33045724034309387
1564480129.74327,430,0.32806360721588135
1564480245.6494899,440,0.30478736758232117
1564480358.4319744,450,0.332660436630249
1564480475.7021658,460,0.3096573054790497
1564480592.6654148,470,0.31071698665618896
1564480710.1498015,480,0.3034224212169647
1564480826.002319,490,0.31540510058403015
1564480942.2326148,500,0.2879181206226349
