Wall time,Step,Value
1566210299.5822837,10,0.5834413766860962
1566210383.883875,20,0.5956116914749146
1566210469.8820198,30,0.5597068071365356
1566210553.964191,40,0.5235905051231384
1566210639.2675815,50,0.5535904169082642
1566210725.364543,60,0.520530104637146
1566210804.2180812,70,0.5168433785438538
1566210888.723088,80,0.5071226358413696
1566210974.5886903,90,0.4427129626274109
1566211077.7943056,100,0.45584970712661743
1566211162.307413,110,0.42088252305984497
1566211245.366311,120,0.5105752348899841
1566211329.222428,130,0.363791823387146
1566211411.535638,140,0.3666580617427826
1566211490.7890399,150,0.3708343505859375
1566211578.9951892,160,0.42636069655418396
1566211661.2183175,170,0.4390289783477783
1566211746.3332832,180,0.3101058602333069
1566211829.513957,190,0.3317355215549469
1566211927.000248,200,0.3020467758178711
1566212013.7804077,210,0.33934086561203003
1566212098.888527,220,0.2749510407447815
1566212181.7532752,230,0.352989137172699
1566212271.1600704,240,0.2977205812931061
1566212358.7495794,250,0.29067766666412354
1566212443.5616643,260,0.2874578833580017
1566212527.2935104,270,0.34686630964279175
1566212610.860836,280,0.3368869721889496
1566212694.254824,290,0.2840614318847656
1566212792.9399278,300,0.3216375708580017
1566212875.326294,310,0.2758871018886566
1566212961.0807257,320,0.41492095589637756
1566213047.0235777,330,0.33872395753860474
1566213129.5071473,340,0.28526633977890015
1566213211.643563,350,0.26549825072288513
1566213297.280358,360,0.29152044653892517
1566213379.9616866,370,0.3651391565799713
1566213465.7318995,380,0.3725571632385254
1566213546.2508278,390,0.34003180265426636
1566213646.3712578,400,0.4088957905769348
1566213731.371093,410,0.27744245529174805
1566213814.4720564,420,0.32532936334609985
1566213899.3243945,430,0.2880823016166687
1566213982.5086496,440,0.30911460518836975
1566214065.8866527,450,0.39508315920829773
1566214149.6426055,460,0.4123156666755676
1566214229.223983,470,0.3478338122367859
1566214317.8956027,480,0.31909263134002686
1566214403.2726228,490,0.3860315978527069
1566214500.742944,500,0.2963631749153137
